Customer ID,Monetary,Frequency,Recency,Cluster,Segment
2848,21,1,47,1,Clientes Leales
2849,72,1,22,3,Clientes VIP
2850,25,1,23,1,Clientes Leales
2851,79,1,14,0,Clientes Ocasionales
2852,73,1,8,0,Clientes Ocasionales
2853,71,1,20,0,Clientes Ocasionales
2854,48,1,41,3,Clientes VIP
2855,28,1,25,1,Clientes Leales
2856,95,1,17,0,Clientes Ocasionales
2857,48,1,19,1,Clientes Leales
2858,93,1,15,0,Clientes Ocasionales
2859,87,1,4,0,Clientes Ocasionales
2860,32,1,21,1,Clientes Leales
2861,38,1,1,2,Clientes en Riesgo
2862,54,1,23,3,Clientes VIP
2863,75,1,45,3,Clientes VIP
2864,56,1,32,3,Clientes VIP
2865,43,1,19,1,Clientes Leales
2866,97,1,23,3,Clientes VIP
2867,75,1,31,3,Clientes VIP
2868,55,1,17,0,Clientes Ocasionales
2869,49,1,8,0,Clientes Ocasionales
2870,58,1,34,3,Clientes VIP
2871,34,1,1,2,Clientes en Riesgo
2872,43,1,10,1,Clientes Leales
2873,48,1,45,3,Clientes VIP
2874,40,1,42,1,Clientes Leales
2875,29,1,48,1,Clientes Leales
2876,81,1,36,3,Clientes VIP
2877,84,1,45,3,Clientes VIP
2878,46,1,16,1,Clientes Leales
2879,86,1,37,3,Clientes VIP
2880,57,1,19,0,Clientes Ocasionales
2881,61,1,7,0,Clientes Ocasionales
2882,90,1,44,3,Clientes VIP
2883,51,1,27,3,Clientes VIP
2884,48,1,40,3,Clientes VIP
2885,50,1,3,2,Clientes en Riesgo
2886,82,1,36,3,Clientes VIP
2887,33,1,21,1,Clientes Leales
2888,28,1,38,1,Clientes Leales
2889,42,1,25,1,Clientes Leales
2890,43,1,29,1,Clientes Leales
2891,55,1,27,3,Clientes VIP
2892,73,1,40,3,Clientes VIP
2893,39,1,3,2,Clientes en Riesgo
2894,20,1,6,1,Clientes Leales
2895,32,1,9,1,Clientes Leales
2896,86,1,21,3,Clientes VIP
2897,91,1,48,3,Clientes VIP
2898,59,1,48,3,Clientes VIP
2899,33,1,21,1,Clientes Leales
2900,64,1,28,3,Clientes VIP
2901,67,1,27,3,Clientes VIP
2902,43,1,4,2,Clientes en Riesgo
2903,32,1,31,1,Clientes Leales
2904,39,1,26,1,Clientes Leales
2905,41,1,7,2,Clientes en Riesgo
2906,53,1,36,3,Clientes VIP
2907,27,1,43,1,Clientes Leales
2908,82,1,0,2,Clientes en Riesgo
2909,87,1,35,3,Clientes VIP
2910,78,1,10,0,Clientes Ocasionales
2911,32,1,9,1,Clientes Leales
2912,38,1,16,1,Clientes Leales
2913,37,1,23,1,Clientes Leales
2914,83,1,38,3,Clientes VIP
2915,72,1,49,3,Clientes VIP
2916,30,1,11,1,Clientes Leales
2917,66,1,37,3,Clientes VIP
2918,45,1,0,2,Clientes en Riesgo
2919,73,1,14,0,Clientes Ocasionales
2920,67,1,19,0,Clientes Ocasionales
2921,72,1,47,3,Clientes VIP
2922,24,1,39,1,Clientes Leales
2923,68,1,34,3,Clientes VIP
2924,70,1,38,3,Clientes VIP
2925,64,1,13,0,Clientes Ocasionales
2926,91,1,7,0,Clientes Ocasionales
2927,82,1,41,3,Clientes VIP
2928,24,1,35,1,Clientes Leales
2929,80,1,33,3,Clientes VIP
2930,53,1,8,0,Clientes Ocasionales
2931,50,1,36,3,Clientes VIP
2932,31,1,1,2,Clientes en Riesgo
2933,88,1,47,3,Clientes VIP
2934,52,1,22,3,Clientes VIP
2935,22,1,9,1,Clientes Leales
2936,27,1,39,1,Clientes Leales
2937,34,1,4,2,Clientes en Riesgo
2938,39,1,35,1,Clientes Leales
2939,53,1,35,3,Clientes VIP
2940,46,1,16,1,Clientes Leales
2941,85,1,37,3,Clientes VIP
2942,86,1,23,3,Clientes VIP
2943,63,1,13,0,Clientes Ocasionales
2944,44,1,13,1,Clientes Leales
2945,95,1,46,3,Clientes VIP
2946,49,1,49,3,Clientes VIP
2947,77,1,21,3,Clientes VIP
2948,63,1,0,2,Clientes en Riesgo
2949,83,1,12,0,Clientes Ocasionales
2950,93,1,35,3,Clientes VIP
2951,91,1,6,0,Clientes Ocasionales
2952,99,1,36,3,Clientes VIP
2953,24,1,45,1,Clientes Leales
2954,82,1,39,3,Clientes VIP
2955,28,1,35,1,Clientes Leales
2956,67,1,4,2,Clientes en Riesgo
2957,88,1,20,0,Clientes Ocasionales
2958,70,1,48,3,Clientes VIP
2959,100,1,22,3,Clientes VIP
2960,28,1,41,1,Clientes Leales
2961,48,1,3,2,Clientes en Riesgo
2962,43,1,29,1,Clientes Leales
2963,40,1,8,1,Clientes Leales
2964,97,1,22,3,Clientes VIP
2965,25,1,37,1,Clientes Leales
2966,45,1,25,1,Clientes Leales
2967,49,1,12,0,Clientes Ocasionales
2968,36,1,10,1,Clientes Leales
2969,48,1,25,1,Clientes Leales
2970,62,1,30,3,Clientes VIP
2971,74,1,6,0,Clientes Ocasionales
2972,100,1,41,3,Clientes VIP
2973,39,1,39,1,Clientes Leales
2974,65,1,47,3,Clientes VIP
2975,99,1,16,0,Clientes Ocasionales
2976,68,1,2,2,Clientes en Riesgo
2977,97,1,22,3,Clientes VIP
2978,47,1,30,1,Clientes Leales
2979,56,1,1,2,Clientes en Riesgo
2980,91,1,36,3,Clientes VIP
2981,93,1,41,3,Clientes VIP
2982,36,1,13,1,Clientes Leales
2983,45,1,46,1,Clientes Leales
2984,44,1,49,1,Clientes Leales
2985,32,1,14,1,Clientes Leales
2986,36,1,29,1,Clientes Leales
2987,85,1,34,3,Clientes VIP
2988,36,1,8,1,Clientes Leales
2989,55,1,19,0,Clientes Ocasionales
2990,20,1,44,1,Clientes Leales
2991,91,1,26,3,Clientes VIP
2992,71,1,43,3,Clientes VIP
2993,64,1,25,3,Clientes VIP
2994,21,1,32,1,Clientes Leales
2995,100,1,36,3,Clientes VIP
2996,96,1,8,0,Clientes Ocasionales
2997,91,1,44,3,Clientes VIP
2998,40,1,36,1,Clientes Leales
2999,53,1,20,0,Clientes Ocasionales
3000,48,1,40,3,Clientes VIP
3001,70,1,43,3,Clientes VIP
3002,29,1,22,1,Clientes Leales
3003,29,1,31,1,Clientes Leales
3004,53,1,37,3,Clientes VIP
3005,79,1,27,3,Clientes VIP
3006,65,1,45,3,Clientes VIP
3007,99,1,33,3,Clientes VIP
3008,60,1,19,0,Clientes Ocasionales
3009,86,1,31,3,Clientes VIP
3010,73,1,42,3,Clientes VIP
3011,45,1,35,1,Clientes Leales
3012,70,1,32,3,Clientes VIP
3013,65,1,34,3,Clientes VIP
3014,55,1,37,3,Clientes VIP
3015,65,1,12,0,Clientes Ocasionales
3016,21,1,23,1,Clientes Leales
3017,26,1,19,1,Clientes Leales
3018,71,1,26,3,Clientes VIP
3019,41,1,29,1,Clientes Leales
3020,44,1,35,1,Clientes Leales
3021,81,1,2,2,Clientes en Riesgo
3022,77,1,3,2,Clientes en Riesgo
3023,26,1,27,1,Clientes Leales
3024,31,1,46,1,Clientes Leales
3025,82,1,3,2,Clientes en Riesgo
3026,60,1,43,3,Clientes VIP
3027,70,1,44,3,Clientes VIP
3028,26,1,3,2,Clientes en Riesgo
3029,100,1,43,3,Clientes VIP
3030,82,1,49,3,Clientes VIP
3031,24,1,27,1,Clientes Leales
3032,74,1,20,0,Clientes Ocasionales
3033,58,1,26,3,Clientes VIP
3034,56,1,41,3,Clientes VIP
3035,37,1,25,1,Clientes Leales
3036,64,1,32,3,Clientes VIP
3037,58,1,43,3,Clientes VIP
3038,44,1,48,1,Clientes Leales
3039,39,1,14,1,Clientes Leales
3040,48,1,19,1,Clientes Leales
3041,32,1,40,1,Clientes Leales
3042,79,1,23,3,Clientes VIP
3043,27,1,36,1,Clientes Leales
3044,98,1,33,3,Clientes VIP
3045,67,1,40,3,Clientes VIP
3046,37,1,46,1,Clientes Leales
3047,49,1,25,1,Clientes Leales
3048,74,1,47,3,Clientes VIP
3049,93,1,3,2,Clientes en Riesgo
3050,60,1,9,0,Clientes Ocasionales
3051,76,1,22,3,Clientes VIP
3052,64,1,1,2,Clientes en Riesgo
3053,38,1,43,1,Clientes Leales
3054,91,1,28,3,Clientes VIP
3055,70,1,16,0,Clientes Ocasionales
3056,22,1,45,1,Clientes Leales
3057,59,1,35,3,Clientes VIP
3058,22,1,24,1,Clientes Leales
3059,74,1,47,3,Clientes VIP
3060,71,1,8,0,Clientes Ocasionales
3061,80,1,49,3,Clientes VIP
3062,59,1,30,3,Clientes VIP
3063,96,1,11,0,Clientes Ocasionales
3064,43,1,26,1,Clientes Leales
3065,76,1,1,2,Clientes en Riesgo
3066,59,1,43,3,Clientes VIP
3067,48,1,37,3,Clientes VIP
3068,22,1,48,1,Clientes Leales
3069,40,1,46,1,Clientes Leales
3070,73,1,33,3,Clientes VIP
3071,26,1,7,1,Clientes Leales
3072,41,1,44,1,Clientes Leales
3073,98,1,4,0,Clientes Ocasionales
3074,63,1,43,3,Clientes VIP
3075,55,1,16,0,Clientes Ocasionales
3076,90,1,29,3,Clientes VIP
3077,46,1,37,1,Clientes Leales
3078,88,1,17,0,Clientes Ocasionales
3079,95,1,26,3,Clientes VIP
3080,31,1,46,1,Clientes Leales
3081,42,1,45,1,Clientes Leales
3082,44,1,39,1,Clientes Leales
3083,99,1,30,3,Clientes VIP
3084,20,1,22,1,Clientes Leales
3085,37,1,7,1,Clientes Leales
3086,50,1,40,3,Clientes VIP
3087,73,1,24,3,Clientes VIP
3088,84,1,21,3,Clientes VIP
3089,64,1,15,0,Clientes Ocasionales
3090,21,1,27,1,Clientes Leales
3091,36,1,35,1,Clientes Leales
3092,81,1,4,2,Clientes en Riesgo
3093,54,1,36,3,Clientes VIP
3094,63,1,33,3,Clientes VIP
3095,59,1,41,3,Clientes VIP
3096,53,1,37,3,Clientes VIP
3097,63,1,30,3,Clientes VIP
3098,33,1,11,1,Clientes Leales
3099,64,1,0,2,Clientes en Riesgo
3100,98,1,29,3,Clientes VIP
3101,85,1,47,3,Clientes VIP
3102,82,1,41,3,Clientes VIP
3103,85,1,21,3,Clientes VIP
3104,37,1,8,1,Clientes Leales
3105,56,1,9,0,Clientes Ocasionales
3106,33,1,33,1,Clientes Leales
3107,57,1,30,3,Clientes VIP
3108,31,1,32,1,Clientes Leales
3109,69,1,43,3,Clientes VIP
3110,92,1,3,2,Clientes en Riesgo
3111,46,1,48,3,Clientes VIP
3112,81,1,25,3,Clientes VIP
3113,97,1,24,3,Clientes VIP
3114,93,1,48,3,Clientes VIP
3115,56,1,5,2,Clientes en Riesgo
3116,53,1,41,3,Clientes VIP
3117,66,1,49,3,Clientes VIP
3118,50,1,46,3,Clientes VIP
3119,97,1,19,0,Clientes Ocasionales
3120,79,1,29,3,Clientes VIP
3121,76,1,18,0,Clientes Ocasionales
3122,38,1,34,1,Clientes Leales
3123,45,1,16,1,Clientes Leales
3124,77,1,10,0,Clientes Ocasionales
3125,51,1,46,3,Clientes VIP
3126,26,1,47,1,Clientes Leales
3127,76,1,22,3,Clientes VIP
3128,94,1,7,0,Clientes Ocasionales
3129,32,1,30,1,Clientes Leales
3130,20,1,10,1,Clientes Leales
3131,20,1,16,1,Clientes Leales
3132,59,1,39,3,Clientes VIP
3133,97,1,24,3,Clientes VIP
3134,68,1,21,3,Clientes VIP
3135,66,1,3,2,Clientes en Riesgo
3136,85,1,2,2,Clientes en Riesgo
3137,32,1,21,1,Clientes Leales
3138,44,1,36,1,Clientes Leales
3139,95,1,10,0,Clientes Ocasionales
3140,85,1,46,3,Clientes VIP
3141,44,1,13,1,Clientes Leales
3142,30,1,3,2,Clientes en Riesgo
3143,21,1,49,1,Clientes Leales
3144,22,1,24,1,Clientes Leales
3145,70,1,38,3,Clientes VIP
3146,29,1,34,1,Clientes Leales
3147,83,1,31,3,Clientes VIP
3148,99,1,29,3,Clientes VIP
3149,35,1,35,1,Clientes Leales
3150,40,1,41,1,Clientes Leales
3151,25,1,43,1,Clientes Leales
3152,64,1,3,2,Clientes en Riesgo
3153,90,1,33,3,Clientes VIP
3154,88,1,4,0,Clientes Ocasionales
3155,55,1,18,0,Clientes Ocasionales
3156,90,1,16,0,Clientes Ocasionales
3157,50,1,32,3,Clientes VIP
3158,34,1,45,1,Clientes Leales
3159,77,1,6,0,Clientes Ocasionales
3160,89,1,46,3,Clientes VIP
3161,87,1,13,0,Clientes Ocasionales
3162,77,1,7,0,Clientes Ocasionales
3163,85,1,22,3,Clientes VIP
3164,66,1,14,0,Clientes Ocasionales
3165,32,1,34,1,Clientes Leales
3166,92,1,12,0,Clientes Ocasionales
3167,80,1,13,0,Clientes Ocasionales
3168,78,1,41,3,Clientes VIP
3169,24,1,36,1,Clientes Leales
3170,59,1,47,3,Clientes VIP
3171,41,1,40,1,Clientes Leales
3172,26,1,24,1,Clientes Leales
3173,52,1,20,0,Clientes Ocasionales
3174,46,1,18,1,Clientes Leales
3175,52,1,15,0,Clientes Ocasionales
3176,42,1,24,1,Clientes Leales
3177,37,1,11,1,Clientes Leales
3178,52,1,19,0,Clientes Ocasionales
3179,34,1,22,1,Clientes Leales
3180,88,1,38,3,Clientes VIP
3181,88,1,4,0,Clientes Ocasionales
3182,51,1,23,3,Clientes VIP
3183,97,1,46,3,Clientes VIP
3184,56,1,36,3,Clientes VIP
3185,53,1,20,0,Clientes Ocasionales
3186,71,1,44,3,Clientes VIP
3187,93,1,7,0,Clientes Ocasionales
3188,72,1,22,3,Clientes VIP
3189,59,1,11,0,Clientes Ocasionales
3190,87,1,20,0,Clientes Ocasionales
3191,78,1,45,3,Clientes VIP
3192,68,1,8,0,Clientes Ocasionales
3193,76,1,30,3,Clientes VIP
3194,99,1,15,0,Clientes Ocasionales
3195,52,1,40,3,Clientes VIP
3196,58,1,14,0,Clientes Ocasionales
3197,59,1,29,3,Clientes VIP
3198,71,1,21,3,Clientes VIP
3199,94,1,11,0,Clientes Ocasionales
3200,40,1,34,1,Clientes Leales
3201,24,1,18,1,Clientes Leales
3202,38,1,16,1,Clientes Leales
3203,37,1,12,1,Clientes Leales
3204,29,1,36,1,Clientes Leales
3205,92,1,27,3,Clientes VIP
3206,24,1,0,2,Clientes en Riesgo
3207,52,1,1,2,Clientes en Riesgo
3208,29,1,36,1,Clientes Leales
3209,30,1,8,1,Clientes Leales
3210,31,1,11,1,Clientes Leales
3211,67,1,7,0,Clientes Ocasionales
3212,65,1,38,3,Clientes VIP
3213,22,1,29,1,Clientes Leales
3214,56,1,17,0,Clientes Ocasionales
3215,78,1,44,3,Clientes VIP
3216,90,1,40,3,Clientes VIP
3217,85,1,32,3,Clientes VIP
3218,58,1,4,2,Clientes en Riesgo
3219,34,1,1,2,Clientes en Riesgo
3220,40,1,11,1,Clientes Leales
3221,29,1,34,1,Clientes Leales
3222,76,1,22,3,Clientes VIP
3223,84,1,28,3,Clientes VIP
3224,65,1,14,0,Clientes Ocasionales
3225,80,1,32,3,Clientes VIP
3226,98,1,19,0,Clientes Ocasionales
3227,71,1,12,0,Clientes Ocasionales
3228,69,1,8,0,Clientes Ocasionales
3229,95,1,23,3,Clientes VIP
3230,67,1,26,3,Clientes VIP
3231,49,1,12,0,Clientes Ocasionales
3232,97,1,41,3,Clientes VIP
3233,34,1,31,1,Clientes Leales
3234,74,1,39,3,Clientes VIP
3235,96,1,34,3,Clientes VIP
3236,68,1,32,3,Clientes VIP
3237,84,1,42,3,Clientes VIP
3238,57,1,46,3,Clientes VIP
3239,84,1,13,0,Clientes Ocasionales
3240,32,1,20,1,Clientes Leales
3241,37,1,13,1,Clientes Leales
3242,58,1,20,0,Clientes Ocasionales
3243,74,1,33,3,Clientes VIP
3244,99,1,39,3,Clientes VIP
3245,81,1,8,0,Clientes Ocasionales
3246,76,1,30,3,Clientes VIP
3247,98,1,13,0,Clientes Ocasionales
3248,91,1,38,3,Clientes VIP
3249,79,1,9,0,Clientes Ocasionales
3250,83,1,18,0,Clientes Ocasionales
3251,90,1,35,3,Clientes VIP
3252,20,1,11,1,Clientes Leales
3253,21,1,2,2,Clientes en Riesgo
3254,60,1,42,3,Clientes VIP
3255,31,1,39,1,Clientes Leales
3256,40,1,14,1,Clientes Leales
3257,26,1,0,2,Clientes en Riesgo
3258,98,1,11,0,Clientes Ocasionales
3259,51,1,39,3,Clientes VIP
3260,95,1,45,3,Clientes VIP
3261,36,1,43,1,Clientes Leales
3262,52,1,0,2,Clientes en Riesgo
3263,35,1,29,1,Clientes Leales
3264,68,1,19,0,Clientes Ocasionales
3265,50,1,11,0,Clientes Ocasionales
3266,100,1,22,3,Clientes VIP
3267,74,1,17,0,Clientes Ocasionales
3268,45,1,8,0,Clientes Ocasionales
3269,97,1,45,3,Clientes VIP
3270,60,1,25,3,Clientes VIP
3271,25,1,2,2,Clientes en Riesgo
3272,55,1,20,0,Clientes Ocasionales
3273,99,1,16,0,Clientes Ocasionales
3274,45,1,16,1,Clientes Leales
3275,20,1,36,1,Clientes Leales
3276,88,1,48,3,Clientes VIP
3277,99,1,9,0,Clientes Ocasionales
3278,86,1,47,3,Clientes VIP
3279,70,1,32,3,Clientes VIP
3280,50,1,49,3,Clientes VIP
3281,57,1,45,3,Clientes VIP
3282,69,1,9,0,Clientes Ocasionales
3283,94,1,45,3,Clientes VIP
3284,24,1,40,1,Clientes Leales
3285,79,1,30,3,Clientes VIP
3286,31,1,39,1,Clientes Leales
3287,67,1,46,3,Clientes VIP
3288,63,1,12,0,Clientes Ocasionales
3289,61,1,31,3,Clientes VIP
3290,50,1,34,3,Clientes VIP
3291,82,1,48,3,Clientes VIP
3292,51,1,39,3,Clientes VIP
3293,23,1,32,1,Clientes Leales
3294,91,1,3,2,Clientes en Riesgo
3295,60,1,35,3,Clientes VIP
3296,34,1,35,1,Clientes Leales
3297,23,1,3,2,Clientes en Riesgo
3298,82,1,3,2,Clientes en Riesgo
3299,73,1,44,3,Clientes VIP
3300,32,1,32,1,Clientes Leales
3301,80,1,10,0,Clientes Ocasionales
3302,58,1,19,0,Clientes Ocasionales
3303,82,1,19,0,Clientes Ocasionales
3304,60,1,46,3,Clientes VIP
3305,79,1,14,0,Clientes Ocasionales
3306,41,1,19,1,Clientes Leales
3307,39,1,44,1,Clientes Leales
3308,36,1,49,1,Clientes Leales
3309,70,1,21,3,Clientes VIP
3310,47,1,31,1,Clientes Leales
3311,27,1,38,1,Clientes Leales
3312,52,1,32,3,Clientes VIP
3313,75,1,5,0,Clientes Ocasionales
3314,30,1,5,2,Clientes en Riesgo
3315,94,1,42,3,Clientes VIP
3316,68,1,46,3,Clientes VIP
3317,45,1,45,1,Clientes Leales
3318,67,1,20,0,Clientes Ocasionales
3319,46,1,35,1,Clientes Leales
3320,31,1,33,1,Clientes Leales
3321,44,1,5,2,Clientes en Riesgo
3322,100,1,47,3,Clientes VIP
3323,92,1,7,0,Clientes Ocasionales
3324,78,1,46,3,Clientes VIP
3325,32,1,9,1,Clientes Leales
3326,97,1,34,3,Clientes VIP
3327,95,1,40,3,Clientes VIP
3328,64,1,48,3,Clientes VIP
3329,35,1,39,1,Clientes Leales
3330,54,1,49,3,Clientes VIP
3331,96,1,9,0,Clientes Ocasionales
3332,58,1,11,0,Clientes Ocasionales
3333,23,1,49,1,Clientes Leales
3334,35,1,47,1,Clientes Leales
3335,23,1,29,1,Clientes Leales
3336,94,1,2,2,Clientes en Riesgo
3337,45,1,26,1,Clientes Leales
3338,23,1,5,1,Clientes Leales
3339,94,1,4,0,Clientes Ocasionales
3340,99,1,15,0,Clientes Ocasionales
3341,36,1,3,2,Clientes en Riesgo
3342,50,1,15,0,Clientes Ocasionales
3343,81,1,5,0,Clientes Ocasionales
3344,31,1,44,1,Clientes Leales
3345,48,1,30,1,Clientes Leales
3346,91,1,47,3,Clientes VIP
3347,99,1,20,0,Clientes Ocasionales
3348,70,1,22,3,Clientes VIP
3349,74,1,35,3,Clientes VIP
3350,79,1,21,3,Clientes VIP
3351,33,1,35,1,Clientes Leales
3352,49,1,32,3,Clientes VIP
3353,96,1,43,3,Clientes VIP
3354,66,1,31,3,Clientes VIP
3355,45,1,35,1,Clientes Leales
3356,28,1,47,1,Clientes Leales
3357,48,1,37,3,Clientes VIP
3358,67,1,13,0,Clientes Ocasionales
3359,59,1,24,3,Clientes VIP
3360,74,1,21,3,Clientes VIP
3361,81,1,3,2,Clientes en Riesgo
3362,26,1,3,2,Clientes en Riesgo
3363,61,1,2,2,Clientes en Riesgo
3364,23,1,4,1,Clientes Leales
3365,33,1,43,1,Clientes Leales
3366,58,1,5,2,Clientes en Riesgo
3367,65,1,3,2,Clientes en Riesgo
3368,48,1,44,3,Clientes VIP
3369,25,1,21,1,Clientes Leales
3370,51,1,8,0,Clientes Ocasionales
3371,31,1,4,2,Clientes en Riesgo
3372,99,1,22,3,Clientes VIP
3373,25,1,36,1,Clientes Leales
3374,52,1,38,3,Clientes VIP
3375,47,1,9,0,Clientes Ocasionales
3376,98,1,42,3,Clientes VIP
3377,46,1,26,1,Clientes Leales
3378,32,1,32,1,Clientes Leales
3379,75,1,44,3,Clientes VIP
3380,51,1,10,0,Clientes Ocasionales
3381,52,1,44,3,Clientes VIP
3382,66,1,23,3,Clientes VIP
3383,35,1,48,1,Clientes Leales
3384,43,1,11,1,Clientes Leales
3385,24,1,41,1,Clientes Leales
3386,83,1,34,3,Clientes VIP
3387,62,1,14,0,Clientes Ocasionales
3388,78,1,48,3,Clientes VIP
3389,61,1,29,3,Clientes VIP
3390,57,1,11,0,Clientes Ocasionales
3391,70,1,12,0,Clientes Ocasionales
3392,57,1,44,3,Clientes VIP
3393,74,1,44,3,Clientes VIP
3394,90,1,0,2,Clientes en Riesgo
3395,98,1,41,3,Clientes VIP
3396,43,1,35,1,Clientes Leales
3397,37,1,45,1,Clientes Leales
3398,38,1,37,1,Clientes Leales
3399,60,1,6,0,Clientes Ocasionales
3400,55,1,14,0,Clientes Ocasionales
3401,51,1,32,3,Clientes VIP
3402,71,1,11,0,Clientes Ocasionales
3403,61,1,39,3,Clientes VIP
3404,65,1,49,3,Clientes VIP
3405,34,1,16,1,Clientes Leales
3406,87,1,3,2,Clientes en Riesgo
3407,79,1,26,3,Clientes VIP
3408,46,1,30,1,Clientes Leales
3409,72,1,39,3,Clientes VIP
3410,93,1,47,3,Clientes VIP
3411,76,1,12,0,Clientes Ocasionales
3412,56,1,5,2,Clientes en Riesgo
3413,83,1,19,0,Clientes Ocasionales
3414,90,1,34,3,Clientes VIP
3415,94,1,47,3,Clientes VIP
3416,68,1,35,3,Clientes VIP
3417,53,1,39,3,Clientes VIP
3418,35,1,28,1,Clientes Leales
3419,30,1,15,1,Clientes Leales
3420,26,1,45,1,Clientes Leales
3421,60,1,15,0,Clientes Ocasionales
3422,30,1,23,1,Clientes Leales
3423,91,1,41,3,Clientes VIP
3424,71,1,29,3,Clientes VIP
3425,64,1,27,3,Clientes VIP
3426,54,1,47,3,Clientes VIP
3427,35,1,19,1,Clientes Leales
3428,38,1,6,2,Clientes en Riesgo
3429,69,1,30,3,Clientes VIP
3430,96,1,16,0,Clientes Ocasionales
3431,73,1,33,3,Clientes VIP
3432,49,1,30,3,Clientes VIP
3433,44,1,4,2,Clientes en Riesgo
3434,93,1,22,3,Clientes VIP
3435,72,1,44,3,Clientes VIP
3436,91,1,0,2,Clientes en Riesgo
3437,83,1,9,0,Clientes Ocasionales
3438,62,1,0,2,Clientes en Riesgo
3439,71,1,17,0,Clientes Ocasionales
3440,93,1,25,3,Clientes VIP
3441,63,1,48,3,Clientes VIP
3442,96,1,35,3,Clientes VIP
3443,78,1,38,3,Clientes VIP
3444,24,1,22,1,Clientes Leales
3445,63,1,38,3,Clientes VIP
3446,58,1,47,3,Clientes VIP
3447,55,1,30,3,Clientes VIP
3448,58,1,47,3,Clientes VIP
3449,28,1,18,1,Clientes Leales
3450,37,1,15,1,Clientes Leales
3451,78,1,19,0,Clientes Ocasionales
3452,73,1,37,3,Clientes VIP
3453,20,1,47,1,Clientes Leales
3454,60,1,2,2,Clientes en Riesgo
3455,71,1,35,3,Clientes VIP
3456,89,1,37,3,Clientes VIP
3457,53,1,29,3,Clientes VIP
3458,87,1,21,3,Clientes VIP
3459,37,1,26,1,Clientes Leales
3460,37,1,29,1,Clientes Leales
3461,78,1,45,3,Clientes VIP
3462,23,1,3,2,Clientes en Riesgo
3463,73,1,16,0,Clientes Ocasionales
3464,27,1,5,1,Clientes Leales
3465,59,1,38,3,Clientes VIP
3466,53,1,19,0,Clientes Ocasionales
3467,42,1,7,2,Clientes en Riesgo
3468,45,1,45,1,Clientes Leales
3469,89,1,14,0,Clientes Ocasionales
3470,85,1,38,3,Clientes VIP
3471,69,1,19,0,Clientes Ocasionales
3472,66,1,19,0,Clientes Ocasionales
3473,42,1,35,1,Clientes Leales
3474,40,1,39,1,Clientes Leales
3475,82,1,32,3,Clientes VIP
3476,88,1,41,3,Clientes VIP
3477,99,1,39,3,Clientes VIP
3478,85,1,12,0,Clientes Ocasionales
3479,57,1,8,0,Clientes Ocasionales
3480,56,1,9,0,Clientes Ocasionales
3481,79,1,5,0,Clientes Ocasionales
3482,67,1,9,0,Clientes Ocasionales
3483,61,1,15,0,Clientes Ocasionales
3484,37,1,29,1,Clientes Leales
3485,75,1,37,3,Clientes VIP
3486,21,1,27,1,Clientes Leales
3487,89,1,44,3,Clientes VIP
3488,24,1,11,1,Clientes Leales
3489,27,1,43,1,Clientes Leales
3490,26,1,18,1,Clientes Leales
3491,82,1,7,0,Clientes Ocasionales
3492,28,1,35,1,Clientes Leales
3493,65,1,2,2,Clientes en Riesgo
3494,82,1,15,0,Clientes Ocasionales
3495,38,1,9,1,Clientes Leales
3496,33,1,36,1,Clientes Leales
3497,38,1,28,1,Clientes Leales
3498,48,1,34,3,Clientes VIP
3499,35,1,48,1,Clientes Leales
3500,29,1,37,1,Clientes Leales
3501,48,1,12,0,Clientes Ocasionales
3502,87,1,7,0,Clientes Ocasionales
3503,62,1,24,3,Clientes VIP
3504,96,1,11,0,Clientes Ocasionales
3505,41,1,0,2,Clientes en Riesgo
3506,42,1,10,1,Clientes Leales
3507,57,1,38,3,Clientes VIP
3508,65,1,17,0,Clientes Ocasionales
3509,54,1,1,2,Clientes en Riesgo
3510,22,1,7,1,Clientes Leales
3511,96,1,36,3,Clientes VIP
3512,81,1,29,3,Clientes VIP
3513,46,1,19,1,Clientes Leales
3514,74,1,21,3,Clientes VIP
3515,50,1,18,0,Clientes Ocasionales
3516,80,1,34,3,Clientes VIP
3517,56,1,12,0,Clientes Ocasionales
3518,69,1,16,0,Clientes Ocasionales
3519,97,1,20,0,Clientes Ocasionales
3520,66,1,36,3,Clientes VIP
3521,70,1,17,0,Clientes Ocasionales
3522,50,1,15,0,Clientes Ocasionales
3523,85,1,37,3,Clientes VIP
3524,59,1,20,0,Clientes Ocasionales
3525,74,1,20,0,Clientes Ocasionales
3526,38,1,3,2,Clientes en Riesgo
3527,99,1,49,3,Clientes VIP
3528,97,1,49,3,Clientes VIP
3529,67,1,17,0,Clientes Ocasionales
3530,20,1,7,1,Clientes Leales
3531,45,1,13,1,Clientes Leales
3532,52,1,27,3,Clientes VIP
3533,68,1,38,3,Clientes VIP
3534,98,1,20,0,Clientes Ocasionales
3535,83,1,43,3,Clientes VIP
3536,51,1,30,3,Clientes VIP
3537,21,1,40,1,Clientes Leales
3538,92,1,10,0,Clientes Ocasionales
3539,63,1,29,3,Clientes VIP
3540,56,1,33,3,Clientes VIP
3541,95,1,45,3,Clientes VIP
3542,66,1,28,3,Clientes VIP
3543,28,1,45,1,Clientes Leales
3544,83,1,32,3,Clientes VIP
3545,55,1,8,0,Clientes Ocasionales
3546,28,1,28,1,Clientes Leales
3547,79,1,13,0,Clientes Ocasionales
3548,31,1,27,1,Clientes Leales
